date,region,product,amount,qty,memo
2025-11-15,강원,상품_14,205350,31,할인적용
2026-06-20,경상,상품_15,527272,56,재구매
2026-05-08,경기,상품_06,4714074,23,신규고객
2026-01-30,인천,상품_02,2278465,69,
2026-02-28,충청,상품_10,4249210,21,
2025-11-22,경상,상품_18,745063,89,재구매
2026-02-19,인천,상품_11,2658655,94,재구매
2026-05-03,인천,상품_11,3324585,63,정상
2026-08-19,인천,상품_11,4544385,17,할인적용
2026-09-14,충청,상품_01,4523365,58,신규고객
2026-07-30,제주,상품_17,128801,7,배송주의
2026-04-07,인천,상품_16,916959,17,재구매
2026-04-04,인천,상품_02,4465283,3,정상
2026-08-01,경상,상품_02,224415,58,
2026-07-20,충청,상품_13,2599315,54,재구매
2026-05-07,전라,상품_12,3384686,57,
2025-10-04,인천,상품_15,1700865,95,정상
2026-01-19,경기,상품_10,4016030,46,할인적용
2026-06-06,제주,상품_01,3148585,64,
2026-04-14,전라,상품_02,2563637,19,
2026-08-09,전라,상품_14,3658580,21,신규고객
2026-01-31,경기,상품_04,3307434,97,
2026-05-15,강원,상품_06,524393,80,할인적용
2026-08-19,충청,상품_17,3834539,20,
2026-07-10,인천,상품_02,4217103,26,정상
2025-12-05,경기,상품_06,1861542,87,
2026-02-08,경기,상품_01,3186966,14,
2026-04-25,경상,상품_06,3997005,81,재구매
2025-09-19,인천,상품_08,3723612,78,정상
2026-02-09,충청,상품_19,4400828,94,할인적용
2026-06-29,경기,상품_20,1612839,47,재구매
2026-08-22,인천,상품_03,3532434,40,
2026-03-23,제주,상품_17,948532,68,
2026-06-04,서울,상품_18,1901387,60,배송주의
2026-01-20,충청,상품_20,2376763,46,배송주의
2026-06-05,충청,상품_09,3709045,57,대량주문
2026-06-07,강원,상품_07,4391339,2,
2025-11-02,전라,상품_03,4753170,73,재구매
2025-09-22,인천,상품_20,4209867,90,정상
2026-02-24,제주,상품_11,4117188,46,할인적용
2026-08-12,인천,상품_09,2527393,62,할인적용
2025-12-13,서울,상품_18,3830175,41,할인적용
2026-03-10,전라,상품_18,2805707,16,
2026-01-24,경상,상품_09,2058687,25,신규고객
2026-05-10,경상,상품_09,1232620,51,정상
2026-05-07,인천,상품_01,4751931,3,대량주문
2026-07-29,경상,상품_20,866591,47,정상
2026-02-15,인천,상품_05,3958613,59,신규고객
2025-12-26,강원,상품_15,1751380,45,
2025-11-10,경상,상품_12,4531746,3,할인적용
2025-11-13,강원,상품_03,2917368,74,정상
2026-05-10,서울,상품_08,4674306,92,할인적용
2025-10-02,경기,상품_17,1102050,99,
2026-01-14,제주,상품_13,1827365,59,할인적용
2026-07-07,인천,상품_06,3183609,65,할인적용
2026-04-22,경상,상품_17,774334,66,
2025-11-19,경상,상품_20,696541,46,할인적용
2026-08-07,경기,상품_18,3518308,18,
2026-05-03,경기,상품_13,717238,57,정상
2026-06-11,제주,상품_05,4951591,98,
2025-10-13,서울,상품_03,2351267,52,배송주의
2026-08-01,전라,상품_05,3491184,31,
2025-11-17,강원,상품_05,3371392,23,재구매
2026-09-04,강원,상품_11,4940408,23,재구매
2026-06-03,강원,상품_11,3889236,1,
2026-04-11,충청,상품_01,4686053,59,
2026-08-28,서울,상품_05,2832407,30,정상
2025-09-26,경상,상품_07,204334,77,
2026-08-19,경기,상품_02,2499984,46,재구매
2026-05-10,경기,상품_04,1498205,94,정상
2026-07-31,충청,상품_05,149217,91,신규고객
2026-09-04,제주,상품_13,3308226,41,정상
2025-12-24,강원,상품_03,2286128,58,대량주문
2026-07-11,강원,상품_01,4858219,19,
2026-06-25,경기,상품_09,314510,25,
2025-11-03,경기,상품_19,1669140,97,대량주문
2026-05-13,강원,상품_05,932014,22,할인적용
2026-05-31,인천,상품_18,804393,45,
2026-01-21,경상,상품_03,255463,49,대량주문
2026-04-11,제주,상품_20,909350,81,
2026-05-17,경상,상품_09,2411153,96,배송주의
2026-04-23,전라,상품_05,598237,74,정상
2025-11-29,인천,상품_03,2483458,45,배송주의
2025-12-31,인천,상품_01,545581,35,
2026-03-06,제주,상품_15,4863036,22,
2026-08-01,강원,상품_01,4943539,42,배송주의
2026-03-31,인천,상품_12,1474888,38,
2026-05-27,제주,상품_03,1676006,100,
2026-02-25,충청,상품_15,4499129,5,
2025-12-23,경기,상품_09,2588887,86,배송주의
2026-07-31,인천,상품_01,2889776,40,정상
2026-01-13,제주,상품_10,2427526,72,
2026-07-14,인천,상품_16,4712764,60,
2026-03-18,경기,상품_18,4307422,57,정상
2026-05-10,서울,상품_18,2387754,47,할인적용
2026-09-01,경상,상품_06,3955743,47,할인적용
2026-08-21,강원,상품_12,4724969,74,
2026-03-31,경상,상품_12,4979852,14,
2026-02-02,강원,상품_18,744371,88,
2026-05-05,강원,상품_16,1896259,58,배송주의
2026-09-04,서울,상품_13,1367110,74,재구매
2025-12-17,경기,상품_06,284948,3,재구매
2026-03-07,전라,상품_05,4308438,4,대량주문
2026-04-02,전라,상품_17,3054884,55,배송주의
2026-01-17,전라,상품_20,870264,79,
2026-04-24,경기,상품_09,430493,15,
2026-01-03,전라,상품_11,4081482,48,
2025-09-16,전라,상품_16,864172,69,
2026-09-09,경기,상품_16,4903272,98,대량주문
2026-02-27,강원,상품_12,3079948,10,신규고객
2026-01-18,경상,상품_04,4076101,83,재구매
2025-11-28,충청,상품_12,2492524,73,
2026-08-12,제주,상품_17,4742031,15,
2025-11-28,충청,상품_20,4524830,55,정상
2026-06-05,전라,상품_10,3471773,10,
2026-08-25,전라,상품_09,32685,17,
2025-11-12,서울,상품_08,3381899,35,
2026-02-18,충청,상품_16,1443885,76,
2025-10-12,경기,상품_01,4642736,53,할인적용
2026-04-19,전라,상품_06,2191293,31,
2025-09-26,전라,상품_07,3546182,93,정상
2026-08-20,경기,상품_15,1522718,34,정상
2026-01-03,전라,상품_05,2266732,43,정상
2026-06-22,인천,상품_04,1622573,32,정상
2025-11-12,경기,상품_19,125632,15,
2026-09-15,전라,상품_15,2436770,72,재구매
2026-01-08,전라,상품_20,1480748,37,
2025-10-24,경기,상품_12,4940451,34,정상
2026-03-16,경기,상품_15,2166240,56,
2025-10-12,서울,상품_11,1859532,72,배송주의
2026-06-09,경기,상품_17,1527578,6,신규고객
2026-03-19,강원,상품_01,700569,64,
2026-01-23,강원,상품_01,508339,25,재구매
2026-04-23,충청,상품_10,3002953,44,
2026-04-19,제주,상품_19,4516745,77,대량주문
2026-05-11,제주,상품_19,318127,65,
2026-05-06,경기,상품_02,4071844,42,
2025-09-21,경기,상품_02,2700539,16,
2026-02-06,서울,상품_05,4128207,95,정상
2026-04-11,인천,상품_14,3947163,57,
2026-07-19,경기,상품_20,4037591,78,신규고객
2025-12-22,경상,상품_17,700080,34,신규고객
2026-03-20,서울,상품_09,3502280,18,
2026-03-24,제주,상품_16,2658637,45,신규고객
2026-05-21,제주,상품_14,4117943,87,정상
2025-12-02,서울,상품_15,1972363,68,
2026-04-11,인천,상품_17,1685297,86,재구매
2026-06-16,서울,상품_18,3672726,26,
2025-10-07,충청,상품_13,3711461,48,
2025-09-17,전라,상품_18,22064,51,
2025-09-25,제주,상품_03,705216,50,배송주의
2026-01-22,인천,상품_15,2270111,60,할인적용
2026-09-03,충청,상품_01,4872290,66,배송주의
2025-12-13,경상,상품_12,1397641,32,정상
2026-03-28,경기,상품_11,4728777,20,
2026-03-23,인천,상품_04,3541546,31,
2026-07-30,전라,상품_07,4439950,26,
2026-08-22,제주,상품_15,2589950,20,신규고객
2026-08-06,전라,상품_06,4708371,29,배송주의
2026-03-29,충청,상품_15,1392254,95,배송주의
2026-03-30,제주,상품_09,4986606,38,신규고객
2026-08-22,전라,상품_12,557201,26,대량주문
2026-03-13,경상,상품_02,2003164,65,
2026-01-13,충청,상품_03,2677562,18,재구매
2026-07-30,전라,상품_19,801632,78,재구매
2026-07-24,강원,상품_12,3948012,58,대량주문
2026-08-13,경상,상품_04,3522247,25,대량주문
2026-07-01,인천,상품_02,4043102,11,
2026-04-11,인천,상품_17,4084191,96,재구매
2026-07-17,제주,상품_17,2973052,18,
2026-01-16,경기,상품_17,2454062,38,배송주의
2026-07-18,인천,상품_09,353976,12,
2026-07-30,경기,상품_04,4880580,31,재구매
2026-04-15,제주,상품_09,1066792,73,할인적용
2026-08-08,경기,상품_07,1516286,73,
2025-11-09,서울,상품_18,1414333,45,
2025-10-07,서울,상품_15,2514773,19,정상
2025-09-24,제주,상품_04,1303012,34,
2025-11-27,강원,상품_18,3764993,89,재구매
2025-12-24,경기,상품_07,1073728,1,대량주문
2025-10-25,충청,상품_16,3944660,19,신규고객
2026-04-11,충청,상품_08,1290745,49,
2026-03-09,강원,상품_18,1987321,71,할인적용
2025-11-01,서울,상품_08,2883922,35,
2025-09-29,전라,상품_02,704555,4,신규고객
2026-03-22,전라,상품_13,4314244,57,배송주의
2026-04-05,강원,상품_02,3355523,33,재구매
2026-06-14,전라,상품_06,1338981,48,대량주문
2025-10-01,서울,상품_20,3034310,14,정상
2026-09-07,경상,상품_07,3594997,2,정상
2026-06-11,충청,상품_05,3941094,9,배송주의
2025-10-26,충청,상품_15,23257,95,
2026-06-18,전라,상품_20,4212963,27,배송주의
2026-02-14,강원,상품_07,3309667,96,정상
2026-05-03,강원,상품_09,3926062,32,
2026-08-08,경상,상품_09,509257,36,대량주문
2026-03-08,인천,상품_13,61788,63,
2025-11-03,제주,상품_07,2128531,17,
2026-01-11,경상,상품_14,982123,23,할인적용
2026-01-25,강원,상품_04,1785517,35,
2026-01-19,제주,상품_01,2030479,73,
2026-05-28,인천,상품_06,578717,74,
2025-11-11,경상,상품_16,3504101,82,
2025-10-09,충청,상품_06,4875870,43,
2026-07-09,경기,상품_11,2696952,16,
2026-07-16,서울,상품_06,2544279,44,신규고객
2026-04-23,인천,상품_12,4810794,37,배송주의
2026-02-12,강원,상품_02,1547691,54,
2025-10-13,경상,상품_17,4807533,99,
2026-02-13,제주,상품_06,3223954,83,할인적용
2025-10-24,강원,상품_14,505865,91,
2026-04-03,경기,상품_20,452645,3,할인적용
2025-12-18,충청,상품_09,2871050,1,대량주문
2025-10-08,서울,상품_03,322367,52,
2026-09-11,경상,상품_19,2534980,77,
2026-09-14,제주,상품_01,1170362,45,
2026-01-06,인천,상품_04,1472876,8,신규고객
2026-04-19,경기,상품_17,2857122,10,
2026-05-30,제주,상품_06,1029771,59,정상
2026-05-25,인천,상품_03,673626,64,할인적용
2025-09-19,충청,상품_12,2996194,34,재구매
2026-01-24,경상,상품_11,3334091,86,
2026-02-11,경기,상품_14,2585930,57,할인적용
2025-10-09,경상,상품_11,2758295,50,
2026-02-25,서울,상품_04,4863340,64,대량주문
2025-09-21,충청,상품_18,321870,34,
2025-12-10,제주,상품_02,309473,66,
2026-02-09,충청,상품_13,4105091,20,할인적용
2026-03-02,전라,상품_01,3149891,60,
2026-01-23,강원,상품_20,792926,58,
2026-08-12,충청,상품_06,4761434,58,재구매
2025-10-13,서울,상품_14,2259877,10,신규고객
2026-03-07,충청,상품_14,3401972,79,대량주문
2026-04-11,충청,상품_10,1928192,60,대량주문
2026-07-20,경상,상품_09,4027462,12,
2026-07-09,경상,상품_02,621125,10,정상
2025-12-24,경상,상품_15,4327534,89,신규고객
2025-12-18,인천,상품_19,416933,95,
2026-04-27,경상,상품_12,3377899,51,
2026-06-17,경기,상품_03,2678967,6,할인적용
2026-06-30,전라,상품_04,2738482,19,배송주의
2026-09-07,제주,상품_09,3670242,6,재구매
2025-11-23,강원,상품_16,2617396,77,
2026-08-30,강원,상품_14,2401528,91,
2025-11-28,충청,상품_02,3837531,47,재구매
2026-05-18,서울,상품_11,4238817,34,
2026-05-30,강원,상품_18,86108,39,신규고객
2025-10-15,서울,상품_17,2399590,12,대량주문
2025-09-28,서울,상품_09,3531812,73,
2026-04-07,강원,상품_17,2937430,80,
2025-10-16,서울,상품_17,2402372,94,신규고객
2025-12-31,경기,상품_09,3305541,62,배송주의
2026-08-25,제주,상품_17,691634,21,정상
2026-09-07,경기,상품_13,3604914,6,
2026-02-05,충청,상품_14,4311369,85,재구매
2026-03-05,전라,상품_16,2180952,37,할인적용
2025-09-24,인천,상품_13,1773177,65,할인적용
2026-08-23,경기,상품_01,3616243,46,할인적용
2026-04-01,제주,상품_09,3055092,62,재구매
2025-11-07,충청,상품_06,1136963,12,재구매
2026-08-30,서울,상품_13,1432474,16,신규고객
2026-08-11,인천,상품_15,702494,38,할인적용
2025-10-22,경상,상품_01,3642948,80,할인적용
2026-04-10,제주,상품_16,2365927,79,재구매
2026-02-19,제주,상품_03,3251656,24,신규고객
2026-08-30,전라,상품_05,4327592,7,
2025-10-26,서울,상품_16,3315509,50,대량주문
2026-03-12,경기,상품_03,2323669,99,
2025-11-17,경상,상품_08,3833214,60,재구매
2025-11-29,충청,상품_04,3228649,93,
2025-12-01,강원,상품_04,4579929,62,
2026-06-09,서울,상품_17,1094987,7,정상
2026-04-05,충청,상품_03,4480326,95,
2026-08-04,경기,상품_16,4625405,32,정상
2026-07-13,제주,상품_04,1011547,100,신규고객
2026-04-08,강원,상품_09,3769046,28,정상
2026-05-22,제주,상품_07,2741476,67,
2025-12-31,강원,상품_11,1996522,47,
2026-06-01,전라,상품_17,2835497,48,
2026-02-14,전라,상품_01,148100,71,
2025-10-28,전라,상품_19,392707,6,
2026-07-28,충청,상품_17,63170,54,
2025-11-09,제주,상품_11,4680651,8,
2026-08-13,충청,상품_04,699411,72,배송주의
2026-03-17,충청,상품_03,1560714,76,신규고객
2026-02-12,충청,상품_08,516611,43,
2025-10-15,충청,상품_17,3506536,52,
2025-10-16,충청,상품_14,4042647,31,
2026-05-22,경상,상품_17,3394572,100,재구매
2026-03-29,서울,상품_01,2465764,15,할인적용
2025-09-16,제주,상품_07,4109135,45,
2026-06-10,서울,상품_13,4330138,47,
2026-01-25,충청,상품_14,646234,2,할인적용
2025-11-15,제주,상품_04,367731,19,재구매
2026-08-17,전라,상품_04,2259921,11,
2026-04-08,서울,상품_11,991466,23,
2026-08-24,인천,상품_09,1641557,39,정상
2025-12-09,경상,상품_18,3686589,13,대량주문
2025-12-22,전라,상품_11,1431322,11,
2025-11-02,전라,상품_12,3218051,82,할인적용
2025-10-30,전라,상품_03,3981075,11,정상
2026-09-05,서울,상품_14,2222127,82,신규고객
2026-07-16,경기,상품_12,2314877,35,
2026-08-02,제주,상품_05,325439,50,할인적용
2026-09-06,제주,상품_16,4309147,11,할인적용
2026-05-17,경기,상품_08,2249286,43,재구매
2026-04-27,경기,상품_14,4731807,90,배송주의
2026-03-05,충청,상품_06,1212290,100,재구매
2026-01-26,제주,상품_12,1027596,17,배송주의
2026-05-14,서울,상품_13,2935177,29,신규고객
2025-12-02,경상,상품_08,1604112,96,
2025-09-18,서울,상품_04,1611993,77,
2026-02-19,인천,상품_06,105745,31,
2026-03-28,충청,상품_12,2532949,88,배송주의
2026-07-14,서울,상품_16,393898,6,
2026-07-11,제주,상품_01,1596185,4,
2025-11-19,강원,상품_05,505298,41,재구매
2026-04-07,경기,상품_12,351259,15,
2026-03-27,충청,상품_13,708775,94,배송주의
2025-12-13,경기,상품_18,1411490,39,
2026-06-21,경상,상품_20,1021592,67,재구매
2025-11-19,경상,상품_06,2801125,93,정상
2026-02-21,충청,상품_04,398485,12,
2026-01-10,경상,상품_11,3581855,45,대량주문
2025-12-15,제주,상품_13,890433,93,
2026-05-23,제주,상품_04,4074675,38,신규고객
2026-07-06,전라,상품_11,2206535,81,배송주의
2026-08-20,충청,상품_05,4471192,38,정상
2026-04-20,서울,상품_18,4794346,25,
2026-05-11,강원,상품_12,2572912,7,대량주문
2026-03-30,제주,상품_01,2728104,11,
2025-11-06,서울,상품_04,3561312,61,배송주의
2026-03-16,인천,상품_17,4397869,98,대량주문
2025-11-18,경상,상품_10,4906248,64,
2025-11-08,서울,상품_17,2655086,42,정상
2026-03-02,전라,상품_19,1846915,60,
2026-01-13,충청,상품_14,1618797,94,
2026-08-16,충청,상품_11,3582450,89,배송주의
2026-03-31,충청,상품_12,1398021,57,신규고객
2025-12-04,경기,상품_09,4892612,22,
2026-08-04,강원,상품_15,1577498,49,정상
2026-01-29,제주,상품_13,2876520,41,
2026-01-18,전라,상품_12,3689542,62,
2026-06-16,강원,상품_05,504512,24,정상
2026-01-13,인천,상품_17,461932,12,
2025-11-13,강원,상품_01,2170263,77,할인적용
2026-08-16,충청,상품_08,4898373,76,할인적용
2026-02-15,서울,상품_05,1562734,55,
2025-10-02,전라,상품_12,2222258,89,대량주문
2026-07-30,인천,상품_02,4201199,8,
2026-07-20,충청,상품_13,1928355,72,배송주의
2025-10-03,경기,상품_16,2927957,17,
2026-04-07,경상,상품_02,2174172,84,
2026-09-08,충청,상품_11,4184229,99,신규고객
2026-05-13,경상,상품_15,2528588,66,대량주문
2026-06-17,전라,상품_05,3717748,79,대량주문
2025-09-21,전라,상품_04,2199386,98,재구매
2026-09-13,경기,상품_20,4498396,7,
2026-03-26,서울,상품_04,344610,71,재구매
2026-07-21,제주,상품_02,3037209,98,신규고객
2026-03-15,충청,상품_18,427314,78,
2026-09-13,강원,상품_12,695793,91,
2026-03-28,제주,상품_01,4625885,18,신규고객
2026-09-12,전라,상품_05,4064914,26,
2025-11-27,제주,상품_16,1794120,95,정상
2026-02-22,인천,상품_09,1004352,21,신규고객
2026-03-17,제주,상품_11,3362240,3,재구매
2026-02-07,충청,상품_12,4063295,14,신규고객
2026-03-06,인천,상품_11,4981905,60,
2026-04-30,제주,상품_18,1592459,11,할인적용
2025-10-01,인천,상품_20,820299,27,신규고객
2026-04-08,충청,상품_17,4106407,20,정상
2026-06-30,제주,상품_17,315063,49,신규고객
2025-11-08,강원,상품_20,320705,6,배송주의
2026-07-27,제주,상품_11,993832,47,
2025-10-15,강원,상품_12,1545299,99,재구매
2026-07-11,인천,상품_08,3296917,16,재구매
2026-04-10,강원,상품_06,2391620,30,
2026-05-09,강원,상품_18,398423,61,할인적용
2025-10-02,전라,상품_15,780848,32,
2026-08-20,제주,상품_17,2067366,6,
2026-05-08,경기,상품_07,3331129,91,정상
2025-11-19,충청,상품_17,1121609,83,
2026-01-12,인천,상품_04,122977,58,
2026-05-01,인천,상품_10,3276403,8,
2025-12-30,서울,상품_07,75457,75,배송주의
2026-02-06,제주,상품_19,566133,37,할인적용
2026-06-26,인천,상품_03,1960610,76,신규고객
2025-11-04,제주,상품_17,3268902,29,
2026-08-27,충청,상품_19,2625312,14,배송주의
2026-03-03,서울,상품_03,1622262,72,
2026-05-31,충청,상품_13,1442168,68,재구매
2026-01-27,충청,상품_18,3898010,37,신규고객
2026-07-20,충청,상품_12,1297912,88,
2026-06-12,전라,상품_17,3134958,63,대량주문
2026-02-26,인천,상품_07,2929113,35,
2026-04-17,경기,상품_14,4633874,27,
2026-05-13,제주,상품_17,23657,91,배송주의
2026-05-22,인천,상품_01,1815974,12,
2025-09-26,제주,상품_07,3294766,83,배송주의
2026-06-23,충청,상품_09,2315887,98,
2026-08-08,충청,상품_10,3174596,89,
2026-06-27,제주,상품_03,2446851,10,
2026-03-05,인천,상품_12,4620151,35,정상
2026-09-06,인천,상품_02,1000874,41,할인적용
2026-08-15,경상,상품_02,4563903,25,재구매
2026-04-17,경기,상품_16,4705314,77,정상
2025-09-26,전라,상품_08,2720913,93,
2026-03-25,전라,상품_05,402330,96,
2025-11-30,전라,상품_20,725582,48,재구매
2026-05-17,경기,상품_12,3420032,97,
2026-01-06,전라,상품_14,3551359,13,정상
2026-01-28,서울,상품_12,935913,41,신규고객
2026-08-31,강원,상품_11,1782784,90,
2026-04-04,인천,상품_05,2698141,77,할인적용
2026-06-19,충청,상품_12,1553313,21,
2026-03-14,경기,상품_17,212495,44,재구매
2025-09-19,경상,상품_07,516885,44,대량주문
2025-10-27,제주,상품_01,3203320,13,
2026-09-02,서울,상품_20,1069497,46,할인적용
2026-03-22,전라,상품_11,439267,63,정상
2026-04-10,충청,상품_15,284402,8,할인적용
2026-07-31,강원,상품_06,4172003,43,신규고객
2026-03-28,제주,상품_04,1177820,9,대량주문
2026-06-14,경기,상품_05,3310897,69,
2026-03-05,경기,상품_13,1847210,19,배송주의
2026-07-30,강원,상품_04,2946792,58,
2026-08-29,경기,상품_16,2921035,93,배송주의
2026-08-10,인천,상품_18,635838,43,대량주문
2025-11-01,전라,상품_11,1639557,66,대량주문
2026-04-19,충청,상품_12,2039856,5,할인적용
2025-12-23,강원,상품_17,565217,51,배송주의
2026-04-26,서울,상품_01,3923151,95,재구매
2026-09-07,서울,상품_01,1911855,50,대량주문
2025-11-30,서울,상품_17,396933,24,할인적용
2026-08-15,강원,상품_15,3144049,36,대량주문
2026-04-28,충청,상품_20,1310387,88,재구매
2026-09-13,경기,상품_01,3511370,92,신규고객
2025-12-27,서울,상품_17,2981540,38,
2026-04-10,강원,상품_11,2869001,28,배송주의
2026-07-24,경기,상품_15,2393825,78,배송주의
2025-12-11,강원,상품_06,1409716,54,
2025-10-24,전라,상품_08,598006,77,
2026-09-03,경상,상품_07,2509868,62,정상
2026-01-24,인천,상품_19,329678,53,대량주문
2026-07-12,강원,상품_15,2527072,38,대량주문
2026-04-02,제주,상품_14,1273414,9,
2026-03-27,강원,상품_20,3875848,48,할인적용
2026-01-04,전라,상품_03,761702,38,
2026-07-14,인천,상품_12,85910,19,정상
2026-01-03,경기,상품_02,2631975,24,대량주문
2026-09-01,강원,상품_20,1645138,14,대량주문
2026-07-19,경기,상품_09,4430929,75,
2026-08-08,제주,상품_07,3642231,55,재구매
2026-01-04,경기,상품_20,855441,35,신규고객
2026-04-03,전라,상품_07,1510514,12,
2026-01-28,전라,상품_06,3623044,13,
2026-03-28,인천,상품_05,3944267,56,정상
2025-09-19,경기,상품_07,3027629,97,
2026-09-01,제주,상품_03,4655226,65,
2025-11-09,강원,상품_07,1341253,2,대량주문
2026-08-26,인천,상품_20,4152993,99,신규고객
2026-05-08,경기,상품_19,3516731,42,
2025-09-19,경기,상품_05,885927,22,대량주문
2025-10-12,충청,상품_12,3991567,11,
2026-04-28,충청,상품_16,406661,6,
2026-04-15,전라,상품_06,4615481,97,
2026-03-21,서울,상품_07,2485918,67,재구매
2026-03-17,제주,상품_05,4922093,59,
2026-02-10,충청,상품_20,3850026,79,
2026-04-25,경상,상품_09,2890867,76,
2026-07-01,제주,상품_06,2246559,63,정상
2025-12-17,서울,상품_14,3991749,80,
2025-11-05,인천,상품_12,420541,61,정상
2025-09-21,인천,상품_04,3620638,42,
2026-05-29,제주,상품_17,4517862,44,
2025-12-16,강원,상품_03,455722,70,
2026-02-04,제주,상품_09,27599,100,대량주문
2026-08-29,인천,상품_04,167143,2,재구매
2025-10-21,서울,상품_10,3294140,69,배송주의
2026-01-30,전라,상품_17,1041001,49,
2026-06-26,경기,상품_03,694187,9,
2026-04-26,충청,상품_07,3544570,75,대량주문
2026-02-23,경상,상품_11,2507340,74,재구매
2026-04-15,인천,상품_03,1963626,10,정상
2026-06-18,전라,상품_02,817282,1,할인적용
2026-08-07,경기,상품_16,3564135,74,
2026-01-06,서울,상품_20,3563525,21,대량주문
2026-01-25,제주,상품_19,4225622,59,
2026-03-11,강원,상품_16,1533877,28,재구매
2025-10-25,경상,상품_06,1816250,49,재구매
2025-10-18,서울,상품_11,3376389,38,배송주의
2026-02-28,서울,상품_18,1741538,4,
2026-04-09,전라,상품_12,2811126,56,재구매
2026-07-13,전라,상품_10,2581864,26,
2025-10-02,서울,상품_17,4489925,73,정상
2025-11-05,전라,상품_15,832128,1,대량주문
2026-09-05,경기,상품_13,3685948,100,
2026-03-31,충청,상품_06,4515325,41,
2025-09-23,경기,상품_16,3561634,14,정상
2025-12-01,제주,상품_15,97293,84,
2025-11-18,전라,상품_13,1293616,19,
2026-02-22,경상,상품_11,4028372,81,
2025-10-24,충청,상품_03,4942292,96,
2026-04-19,충청,상품_07,4257110,68,
2026-03-05,강원,상품_05,2343438,97,
2026-03-26,전라,상품_14,3138640,20,배송주의
2025-11-07,충청,상품_19,4493840,68,대량주문
2026-05-23,경상,상품_08,2238272,93,
2026-08-16,충청,상품_15,3180029,20,정상
2026-06-15,서울,상품_10,1652741,91,할인적용
2026-07-09,충청,상품_15,4702225,54,할인적용
2025-10-31,제주,상품_12,2571440,12,
2026-01-24,서울,상품_04,72660,94,신규고객
2026-08-08,인천,상품_20,2970889,38,
2026-05-13,충청,상품_13,2351128,49,
2025-12-17,인천,상품_17,609519,76,신규고객
2026-03-15,강원,상품_06,1603399,32,배송주의
2026-05-30,제주,상품_12,3963745,36,
2025-12-22,강원,상품_09,4618181,33,
2026-05-15,인천,상품_15,1003725,9,대량주문
2025-11-01,충청,상품_16,1361812,80,대량주문
2026-09-04,인천,상품_07,3704239,74,
2026-07-07,제주,상품_11,4569486,66,정상
2026-09-08,충청,상품_04,4926349,12,신규고객
2026-07-25,제주,상품_11,1959375,71,대량주문
2026-04-13,경기,상품_02,685673,92,재구매
2026-08-12,강원,상품_17,4783488,86,
2026-03-18,인천,상품_18,3678162,58,할인적용
2026-04-30,충청,상품_17,518816,88,
2026-06-21,경기,상품_07,1927794,24,정상
2025-12-15,강원,상품_17,2455275,41,신규고객
2026-02-11,제주,상품_05,536323,79,재구매
2025-12-17,전라,상품_18,439635,87,
2025-11-18,충청,상품_05,879387,1,정상
2026-08-09,강원,상품_16,586965,16,
2025-12-29,전라,상품_03,3354430,49,
2026-03-13,충청,상품_01,677481,51,재구매
2026-01-01,충청,상품_08,4818936,10,대량주문
2026-09-06,경기,상품_10,2246837,13,할인적용
2026-04-23,경기,상품_17,953916,38,
2025-11-16,인천,상품_03,4261620,43,할인적용
2025-10-31,서울,상품_17,2777322,86,할인적용
2025-12-21,충청,상품_19,125432,51,대량주문
2026-03-04,서울,상품_15,2649569,47,할인적용
2026-01-28,충청,상품_07,2722585,27,배송주의
2026-02-27,경기,상품_04,4133389,92,정상
2025-12-07,강원,상품_11,860882,31,정상
2026-05-10,전라,상품_16,1323524,31,대량주문
2025-10-24,전라,상품_04,2787915,8,
2026-05-13,전라,상품_02,4300194,35,
2026-02-25,제주,상품_02,1724140,3,
2026-06-20,충청,상품_20,4134166,47,
2026-06-12,인천,상품_13,3054581,11,
2025-12-31,강원,상품_11,1646469,2,정상
2025-11-17,충청,상품_04,1336337,52,할인적용
2025-11-10,강원,상품_10,4122363,67,신규고객
2025-09-23,전라,상품_16,1189835,22,
2026-03-10,경기,상품_09,3040005,80,
2025-11-21,강원,상품_08,2733540,85,할인적용
2026-05-11,서울,상품_03,3447904,40,
2026-05-22,경기,상품_01,3337714,84,재구매
2026-02-10,서울,상품_11,2463230,4,신규고객
2026-03-15,경상,상품_16,4387525,88,신규고객
2026-04-01,충청,상품_19,3835068,64,재구매
2025-12-04,전라,상품_07,4104809,90,할인적용
2026-08-01,강원,상품_05,1994962,54,대량주문
2026-09-12,전라,상품_13,2906044,66,
2026-07-31,전라,상품_03,590441,97,재구매
2026-02-12,강원,상품_12,4325658,25,정상
2025-11-06,충청,상품_17,1403533,63,재구매
2026-01-15,제주,상품_01,4580449,46,배송주의
2026-03-02,인천,상품_11,277454,42,정상
2026-05-01,전라,상품_02,1650850,18,재구매
2026-07-27,서울,상품_12,2168526,100,
2026-08-13,충청,상품_08,3811326,41,할인적용
2025-11-10,경기,상품_08,2200278,44,
2025-10-26,경기,상품_06,1071657,53,재구매
2026-02-13,서울,상품_10,4413642,49,신규고객
2026-01-06,충청,상품_12,2758545,100,
2026-05-04,전라,상품_18,4015045,62,신규고객
2026-02-03,경기,상품_01,3454583,76,재구매
2026-07-22,인천,상품_14,2334308,15,신규고객
2025-11-02,충청,상품_09,4562529,58,정상
2026-01-27,제주,상품_15,3559453,66,대량주문
2026-08-15,충청,상품_03,2464888,68,재구매
2026-08-11,경상,상품_05,1207354,34,대량주문
